trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
132,False,"{'a': 0.06, 'e': 0.45293801277655854}",25,0,-77.60887689796195,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
133,False,"{'a': 0.06, 'e': 0.4502285213027901}",20,0,-22.797342967725054,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
134,False,"{'a': 0.06, 'e': 0.44753523810441326}",20,0,-31.492684161017223,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
135,False,"{'a': 0.06, 'e': 0.444858066222942}",25,18,9.629346416375544,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.06, 'e': 0.4421969092798995}",25,0,0.7566217288344588,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
137,False,"{'a': 0.06, 'e': 0.43955167147334845}",25,18,-0.12878583514573338,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.06, 'e': 0.4369222575744421}",20,2,-22.337378737737577,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
139,False,"{'a': 0.06, 'e': 0.434308572923996}",20,0,-37.48716727235089,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
140,False,"{'a': 0.06, 'e': 0.43171052342908056}",25,16,4.013025658229774,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.06, 'e': 0.42912801555963337}",30,8,-63.28255940335935,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
142,False,"{'a': 0.06, 'e': 0.4265609563450923}",20,9,7.369399201277423,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.06, 'e': 0.42400925337104817}",25,0,-14.700300884919502,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
144,False,"{'a': 0.06, 'e': 0.4214728147759185}",30,12,-29.82878943865085,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 0}",1
145,False,"{'a': 0.06, 'e': 0.4189515492476399}",30,13,15.864068077232048,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.06, 'e': 0.416445366020381}",25,0,16.143706221807374,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
147,False,"{'a': 0.06, 'e': 0.413954174871275}",20,8,-28.721163758847034,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
148,False,"{'a': 0.06, 'e': 0.41147788611717145}",25,18,-35.382750208486065,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
149,False,"{'a': 0.06, 'e': 0.4090164106114078}",25,1,-35.103999317073054,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 1}",1
150,False,"{'a': 0.06, 'e': 0.40656965974060005}",25,0,-28.10749921748127,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
151,False,"{'a': 0.06, 'e': 0.40413754542145247}",25,18,0.4976563561072529,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.06, 'e': 0.40171998009758697}",30,24,9.275258480960044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.06, 'e': 0.39931687673639077}",20,0,-22.47362978798726,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
154,False,"{'a': 0.06, 'e': 0.39692814882588345}",20,8,-28.530631821178414,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
155,False,"{'a': 0.06, 'e': 0.3945537103716021}",20,6,19.570135286653713,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.06, 'e': 0.39219347589350595}",20,0,-53.88794957649712,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
157,False,"{'a': 0.06, 'e': 0.3898473604228989}",20,16,6.99060794684235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.06, 'e': 0.3875152794993707}",25,4,3.7780277609836443,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.06, 'e': 0.38519714916775616}",25,0,-73.1012493107947,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.06, 'e': 0.38289288597511295}",30,17,20.57107594915781,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.06, 'e': 0.38060240696771735}",20,10,-25.355588063983724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
162,False,"{'a': 0.06, 'e': 0.37832562968807776}",20,0,-13.716316667072876,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
163,False,"{'a': 0.06, 'e': 0.37606247217196603}",20,10,-70.00910769212935,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
164,False,"{'a': 0.06, 'e': 0.37381285294546734}",20,0,-126.12042158591935,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 3}",0
165,False,"{'a': 0.06, 'e': 0.3715766910220465}",35,23,20.530810410411128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.06, 'e': 0.3693539058996328}",25,1,-7.77244362498585,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 0}",1
167,False,"{'a': 0.06, 'e': 0.36714441755772176}",30,15,6.359641701027653,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.06, 'e': 0.36494814645449447}",25,12,7.398487352404907,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.06, 'e': 0.3627650135239539}",35,8,17.783759439294208,"{0: 24, 1: 2, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.06, 'e': 0.3605949401730789}",25,0,12.267127746742078,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.06, 'e': 0.3584378482789945}",25,13,-21.463546355242194,"{0: 10, 1: 0, 2: 0, 3: 2, 4: 0}",1
172,False,"{'a': 0.06, 'e': 0.3562936601861594}",20,0,-86.33224768854956,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
173,False,"{'a': 0.06, 'e': 0.3541622987035708}",35,0,-105.08211295195558,"{0: 25, 1: 2, 2: 5, 3: 2, 4: 1}",0
174,False,"{'a': 0.06, 'e': 0.352043687101985}",20,3,-10.309152046276703,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
175,False,"{'a': 0.06, 'e': 0.3499377491111558}",25,0,9.214525469561982,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
176,False,"{'a': 0.06, 'e': 0.3478444089170879}",20,0,-17.07316423546903,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
177,False,"{'a': 0.06, 'e': 0.34576359115930816}",25,0,-59.965129769239425,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
178,False,"{'a': 0.06, 'e': 0.34369522092815274}",30,21,7.888258414208874,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.06, 'e': 0.34163922376206984}",30,13,29.761857709971213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.06, 'e': 0.33959552564493944}",35,14,7.011149513830379,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
181,False,"{'a': 0.06, 'e': 0.33756405300340864}",20,16,6.662711769974747,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.06, 'e': 0.33554473270424295}",25,14,8.004621297753227,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.06, 'e': 0.3335374920516934}",30,12,-18.32585364790938,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
184,False,"{'a': 0.06, 'e': 0.3315422587848799}",25,11,-30.462436865857224,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
185,False,"{'a': 0.06, 'e': 0.3295589610751892}",20,8,-34.68053089422327,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
186,False,"{'a': 0.06, 'e': 0.32758752752368964}",25,0,-56.11310987594716,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
187,False,"{'a': 0.06, 'e': 0.32562788715856045}",20,0,10.856315558665656,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
188,False,"{'a': 0.06, 'e': 0.3236799694325368}",20,0,-32.07020292054829,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
189,False,"{'a': 0.06, 'e': 0.3217437042203702}",20,9,-5.232851707624427,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.06, 'e': 0.31981902181630395}",20,12,12.609922531181216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.06, 'e': 0.3179058529315635}",25,0,-10.8096886846889,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
192,False,"{'a': 0.06, 'e': 0.31600412869186245}",20,8,9.1504136884909,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.06, 'e': 0.3141137806349229}",20,6,11.676673600499534,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.06, 'e': 0.31223474070801044}",20,7,-25.782029022879897,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
195,False,"{'a': 0.06, 'e': 0.31036694126548486}",30,11,-29.899686645297244,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
196,False,"{'a': 0.06, 'e': 0.3085103150663646}",20,0,-43.28419363461891,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
197,False,"{'a': 0.06, 'e': 0.30666479527190577}",25,12,8.886287623462813,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.06, 'e': 0.30483031544319666}",20,3,-62.04528981194978,"{0: 13, 1: 1, 2: 0, 3: 2, 4: 1}",1
199,False,"{'a': 0.06, 'e': 0.3030068095387652}",25,13,-12.137591318680148,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
200,False,"{'a': 0.06, 'e': 0.30119421191220186}",30,13,-1.735646595713278,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.06, 'e': 0.2993924573097964}",30,11,-11.947547645147536,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
202,False,"{'a': 0.06, 'e': 0.2976014808681885}",35,17,-9.581857670632642,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
203,False,"{'a': 0.06, 'e': 0.2958212181120329}",25,14,-46.11555834710336,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
204,False,"{'a': 0.06, 'e': 0.29405160495167804}",35,7,7.856403690918574,"{0: 24, 1: 3, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.06, 'e': 0.29229257768085903}",20,6,22.396898540431692,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.06, 'e': 0.2905440729744042}",20,7,-55.491293367842204,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
207,False,"{'a': 0.06, 'e': 0.2888060278859553}",20,11,12.547038787312562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.06, 'e': 0.2870783798457012}",30,8,-23.740309254213905,"{0: 18, 1: 3, 2: 0, 3: 0, 4: 1}",1
209,False,"{'a': 0.06, 'e': 0.2853610666581262}",20,0,-44.866358800032394,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
210,False,"{'a': 0.06, 'e': 0.28365402649976995}",20,12,13.191218167141887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.06, 'e': 0.28195719791700224}",20,3,-5.159927986153031,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
212,False,"{'a': 0.06, 'e': 0.28027051982381107}",30,22,13.40638722538134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.06, 'e': 0.2785939314996027}",20,10,6.852074915454892,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.06, 'e': 0.27692737258701655}",25,11,8.88711893330057,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.06, 'e': 0.2752707830897518}",20,8,10.617245432547527,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.06, 'e': 0.27362410337040743}",20,14,-30.3602405430189,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
217,False,"{'a': 0.06, 'e': 0.2719872741483359}",20,0,-8.686757721824414,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
218,False,"{'a': 0.06, 'e': 0.2703602364975084}",25,0,-34.54396447332833,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
219,False,"{'a': 0.06, 'e': 0.2687429318443937}",20,7,5.916432878258017,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.06, 'e': 0.2671353019658497}",30,20,20.906092241015035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.06, 'e': 0.2655372889870271}",25,3,23.21601599243108,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.06, 'e': 0.2639488353792861}",25,18,8.527662435159721,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.06, 'e': 0.26236988395812527}",30,21,16.36891995192059,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.06, 'e': 0.2608003778811229}",25,13,4.389371424043136,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.06, 'e': 0.25924026064589073}",20,0,3.8736807290964395,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
226,False,"{'a': 0.06, 'e': 0.2576894760880398}",25,8,22.15627932864528,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.06, 'e': 0.25614796837915854}",25,12,-30.247753033265308,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
228,False,"{'a': 0.06, 'e': 0.25461568202480295}",30,0,-6.962999411058121,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
229,False,"{'a': 0.06, 'e': 0.2530925618624988}",25,7,-16.666844501173575,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
230,False,"{'a': 0.06, 'e': 0.2515785530597556}",20,0,-24.56514353574249,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
231,False,"{'a': 0.06, 'e': 0.25007360111209326}",25,15,15.671273598637262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.06, 'e': 0.24857765184107883}",20,7,-19.79375158922025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
233,False,"{'a': 0.06, 'e': 0.24709065139237707}",25,12,-22.315329642313554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
234,False,"{'a': 0.06, 'e': 0.24561254623381132}",30,7,0.17148124429607803,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
235,False,"{'a': 0.06, 'e': 0.24414328315343617}",30,6,-18.441309732385484,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.06, 'e': 0.242682809257622}",35,5,14.71959966417156,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
237,False,"{'a': 0.06, 'e': 0.24123107196915095}",30,22,15.481239516559924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.06, 'e': 0.23978801902532376}",30,20,11.51230844242901,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.06, 'e': 0.23835359847607857}",20,9,-4.631943819279925,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
240,False,"{'a': 0.06, 'e': 0.23692775868212076}",20,0,-34.17488581868745,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
241,False,"{'a': 0.06, 'e': 0.23551044831306372}",20,12,1.3832788973230443,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.06, 'e': 0.23410161634558116}",30,6,35.602678191857244,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.06, 'e': 0.23270121206157002}",20,0,11.388518654703091,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
244,False,"{'a': 0.06, 'e': 0.23130918504632483}",25,11,-32.34475216259843,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
245,False,"{'a': 0.06, 'e': 0.22992548518672276}",20,12,14.843498592809249,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.06, 'e': 0.22855006266941943}",20,10,18.70463296788915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.06, 'e': 0.22718286797905554}",25,10,-4.333541776676633,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
248,False,"{'a': 0.06, 'e': 0.22582385189647478}",20,5,15.886337214646424,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.06, 'e': 0.22447296549695125}",20,0,18.745209852126713,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
250,False,"{'a': 0.06, 'e': 0.22313016014842868}",20,2,-31.686523620191952,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
251,False,"{'a': 0.06, 'e': 0.2217953875097696}",30,18,19.565888915591845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.06, 'e': 0.22046859952901476}",30,15,24.682934877147073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.06, 'e': 0.21914974844165364}",20,5,-15.767887851453542,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
254,False,"{'a': 0.06, 'e': 0.2178387867689046}",35,20,24.82543057614341,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.06, 'e': 0.21653566731600585}",25,3,22.054026250479104,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.06, 'e': 0.21524034317051638}",20,0,-68.4722699360484,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
257,False,"{'a': 0.06, 'e': 0.21395276770062704}",30,17,2.618307362550988,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
258,False,"{'a': 0.06, 'e': 0.21267289455348182}",30,14,14.518860069848772,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.06, 'e': 0.21140067765350926}",20,13,7.617666139759032,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.06, 'e': 0.21013607120076352}",25,11,-38.639615224150496,"{0: 10, 1: 2, 2: 0, 3: 2, 4: 0}",1
261,False,"{'a': 0.06, 'e': 0.20887902966927568}",20,13,-7.779964802809078,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.06, 'e': 0.20762950780541495}",25,18,11.460727582795851,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.06, 'e': 0.20638746062625923}",20,0,23.647337827452223,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
264,False,"{'a': 0.06, 'e': 0.20515284341797588}",25,14,6.39373863917905,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.06, 'e': 0.20392561173421214}",30,17,16.96871141716017,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.06, 'e': 0.2027057213944948}",20,0,6.967991316515917,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
267,False,"{'a': 0.06, 'e': 0.20149312848263995}",25,7,16.679215491844573,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.06, 'e': 0.20028778934517177}",20,9,-21.296870613578516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
269,False,"{'a': 0.06, 'e': 0.19908966058975106}",20,10,-7.321795247743206,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
270,False,"{'a': 0.06, 'e': 0.19789869908361335}",25,0,2.420653521599048,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
271,False,"{'a': 0.06, 'e': 0.1967148619520157}",25,16,13.761569825623267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.06, 'e': 0.19553810657669354}",25,10,9.074255823713663,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.06, 'e': 0.19436839059432634}",30,9,-19.509701817199897,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
274,False,"{'a': 0.06, 'e': 0.1932056718950123}",25,17,16.207796256682784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.06, 'e': 0.19204990862075272}",20,15,7.620658321381585,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.06, 'e': 0.19090105916394493}",20,6,-2.5243759769986545,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
277,False,"{'a': 0.06, 'e': 0.18975908216588439}",20,13,11.600789935437009,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.06, 'e': 0.18862393651527576}",30,3,45.45054271112782,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.06, 'e': 0.18749558134675315}",25,5,-5.4614967583820215,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.06, 'e': 0.18637397603940853}",25,0,-58.60964640192708,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
281,False,"{'a': 0.06, 'e': 0.18525908021532977}",20,0,-4.3835838502932845,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
282,False,"{'a': 0.06, 'e': 0.1841508537381468}",35,3,-40.922685815340984,"{0: 28, 1: 0, 2: 2, 3: 1, 4: 1}",1
283,False,"{'a': 0.06, 'e': 0.18304925671158664}",30,10,14.278422482225416,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.06, 'e': 0.18195424947803748}",25,17,13.466732138840914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.06, 'e': 0.18086579261712066}",25,0,-18.310814798830197,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
286,False,"{'a': 0.06, 'e': 0.1797838469442715}",20,0,-15.331386403247018,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
287,False,"{'a': 0.06, 'e': 0.17870837350932905}",25,14,9.071287679554874,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.06, 'e': 0.17763933359513348}",30,7,-15.31618076837523,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
289,False,"{'a': 0.06, 'e': 0.17657668871613239}",20,14,12.008661750975282,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.06, 'e': 0.1755204006169954}",20,4,4.654352634164918,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.06, 'e': 0.1744704312712368}",25,1,-18.75929965233005,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
292,False,"{'a': 0.06, 'e': 0.17342674287984686}",20,0,18.923225955320135,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
293,False,"{'a': 0.06, 'e': 0.17238929786993068}",20,15,9.647036966024533,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.06, 'e': 0.17135805889335584}",25,15,15.930337520064429,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.06, 'e': 0.17033298882540793}",30,15,-4.388560850816636,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
296,False,"{'a': 0.06, 'e': 0.16931405076345368}",30,0,-56.2333301649407,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
297,False,"{'a': 0.06, 'e': 0.16830120802561283}",20,4,28.588086335482014,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.06, 'e': 0.1672944241494375}",30,2,-8.545011352385178,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 1}",1
299,False,"{'a': 0.06, 'e': 0.16629366289059935}",20,8,18.450061403890356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.06, 'e': 0.16529888822158498}",25,1,-0.530019292420647,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.06, 'e': 0.16431006433039894}",30,19,4.099530605480204,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.06, 'e': 0.16332715561927427}",20,11,17.460552998878782,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.06, 'e': 0.16235012670339122}",20,14,9.16201943064099,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.06, 'e': 0.16137894240960338}",20,3,28.17837945998473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.06, 'e': 0.16041356777517118}",20,7,20.511137584121368,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.06, 'e': 0.1594539680465036}",20,10,-35.17958553208276,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
307,False,"{'a': 0.06, 'e': 0.1585001086779068}",20,7,19.166183287288977,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.06, 'e': 0.15755195533034033}",25,0,25.725757812942724,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
309,False,"{'a': 0.06, 'e': 0.15660947387018145}",25,0,-3.0809789480299195,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
310,False,"{'a': 0.06, 'e': 0.15567263036799575}",20,15,11.475472843732689,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.06, 'e': 0.1547413910973159}",25,15,15.28481206003004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.06, 'e': 0.1538157225334277}",20,12,11.696259389203211,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.06, 'e': 0.15289559135216282}",25,16,-28.236967301689358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
314,False,"{'a': 0.06, 'e': 0.15198096442869932}",20,13,11.143138292466293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.06, 'e': 0.15107180883636925}",20,8,20.14605185181102,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
