trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
265,False,"{'a': 0.06, 'e': 0.20392561173421214}",20,2,21.21183182639469,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.06, 'e': 0.2027057213944948}",25,15,4.425981245762518,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.06, 'e': 0.20149312848263995}",20,11,17.04527431549595,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.06, 'e': 0.20028778934517177}",20,0,31.063048303838233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
269,False,"{'a': 0.06, 'e': 0.19908966058975106}",25,18,3.918108073153235,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.06, 'e': 0.19789869908361335}",25,20,7.725118015725281,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.06, 'e': 0.1967148619520157}",25,19,10.534507450934552,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.06, 'e': 0.19553810657669354}",30,2,36.3242769116249,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.06, 'e': 0.19436839059432634}",20,4,-7.227817125377317,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
274,False,"{'a': 0.06, 'e': 0.1932056718950123}",35,4,45.58948069448895,"{0: 30, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.06, 'e': 0.19204990862075272}",25,0,-8.134186317566183,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
276,False,"{'a': 0.06, 'e': 0.19090105916394493}",25,15,16.45720185421468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.06, 'e': 0.18975908216588439}",25,18,15.583230818578489,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.06, 'e': 0.18862393651527576}",25,14,16.875342716657237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.06, 'e': 0.18749558134675315}",20,10,18.145065829213504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.06, 'e': 0.18637397603940853}",20,11,11.286859982392961,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.06, 'e': 0.18525908021532977}",25,13,23.688340845513356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.06, 'e': 0.1841508537381468}",25,14,12.063069359316167,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.06, 'e': 0.18304925671158664}",20,8,17.45972019592223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.06, 'e': 0.18195424947803748}",20,0,8.542538804271672,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
285,False,"{'a': 0.06, 'e': 0.18086579261712066}",25,8,27.422916311505617,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.06, 'e': 0.1797838469442715}",25,12,-30.853342806207774,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
287,False,"{'a': 0.06, 'e': 0.17870837350932905}",20,0,28.05636655780803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
288,False,"{'a': 0.06, 'e': 0.17763933359513348}",25,13,11.49113110217622,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.06, 'e': 0.17657668871613239}",25,5,-16.704927649148846,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
290,False,"{'a': 0.06, 'e': 0.1755204006169954}",20,16,6.702800691619908,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.06, 'e': 0.1744704312712368}",25,0,17.21164587296855,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
292,False,"{'a': 0.06, 'e': 0.17342674287984686}",20,7,18.639389459859142,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.06, 'e': 0.17238929786993068}",20,7,-2.49252762846327,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.06, 'e': 0.17135805889335584}",25,13,22.909336845603384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.06, 'e': 0.17033298882540793}",25,11,14.306177685105965,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
296,False,"{'a': 0.06, 'e': 0.16931405076345368}",30,0,25.6810707781339,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
297,False,"{'a': 0.06, 'e': 0.16830120802561283}",25,13,-1.7898078914646196,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
298,False,"{'a': 0.06, 'e': 0.1672944241494375}",35,18,7.378895804163916,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
299,False,"{'a': 0.06, 'e': 0.16629366289059935}",30,20,12.942797413153261,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.06, 'e': 0.16529888822158498}",20,0,-14.549798380727912,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
301,False,"{'a': 0.06, 'e': 0.16431006433039894}",25,12,20.523742696608057,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.06, 'e': 0.16332715561927427}",30,11,34.10698986690114,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.06, 'e': 0.16235012670339122}",25,6,7.708250658703436,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.06, 'e': 0.16137894240960338}",20,0,-20.51979778629786,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
305,False,"{'a': 0.06, 'e': 0.16041356777517118}",20,15,9.867042305473827,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.06, 'e': 0.1594539680465036}",20,9,-65.99054664224147,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
307,False,"{'a': 0.06, 'e': 0.1585001086779068}",30,20,18.437658286579413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.06, 'e': 0.15755195533034033}",20,8,12.941796775191557,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.06, 'e': 0.15660947387018145}",25,0,26.277341671444095,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
310,False,"{'a': 0.06, 'e': 0.15567263036799575}",20,0,4.495606019563372,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
311,False,"{'a': 0.06, 'e': 0.1547413910973159}",20,0,-4.056007200067274,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
312,False,"{'a': 0.06, 'e': 0.1538157225334277}",25,11,-48.62021157261192,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
313,False,"{'a': 0.06, 'e': 0.15289559135216282}",20,12,6.85699738836821,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.06, 'e': 0.15198096442869932}",25,11,12.630061120973185,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.06, 'e': 0.15107180883636925}",25,0,4.090834698855804,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
316,False,"{'a': 0.06, 'e': 0.15016809184547306}",30,5,12.55721797311684,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
317,False,"{'a': 0.06, 'e': 0.14926978092210147}",25,7,6.891147401760534,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.06, 'e': 0.14837684372696425}",25,13,12.870443259311346,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.06, 'e': 0.14748924811422587}",25,13,-34.3825545534656,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
320,False,"{'a': 0.06, 'e': 0.14660696213034852}",20,6,-30.72098320137649,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
321,False,"{'a': 0.06, 'e': 0.14572995401294142}",20,8,19.927391343622595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.06, 'e': 0.14485819218961762}",30,23,-10.540739210699272,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
323,False,"{'a': 0.06, 'e': 0.14399164527685737}",35,14,18.2361434560566,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.06, 'e': 0.1431302820788782}",25,3,25.488586771954825,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
325,False,"{'a': 0.06, 'e': 0.14227407158651192}",20,10,18.008874390287556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.06, 'e': 0.14142298297608843}",30,18,1.5059372373118027,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.06, 'e': 0.14057698560832577}",25,0,35.4486508347821,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
328,False,"{'a': 0.06, 'e': 0.1397360490272273}",25,8,27.28125342030797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.06, 'e': 0.13890014295898537}",20,16,8.5046557209487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.06, 'e': 0.13806923731089116}",25,0,-10.170901908115846,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
331,False,"{'a': 0.06, 'e': 0.13724330217025166}",25,0,26.101545643228086,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
332,False,"{'a': 0.06, 'e': 0.1364223078033126}",25,0,22.523096981520816,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
333,False,"{'a': 0.06, 'e': 0.13560622465418803}",20,10,18.42922892018247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.06, 'e': 0.1347950233437966}",20,0,29.8283003966921,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
335,False,"{'a': 0.06, 'e': 0.13398867466880332}",25,3,-22.647227760181906,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
336,False,"{'a': 0.06, 'e': 0.13318714960056893}",20,13,12.115972874758715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.06, 'e': 0.13239041928410442}",30,0,24.093164362418328,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
338,False,"{'a': 0.06, 'e': 0.13159845503703235}",20,0,-114.85136030769824,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
339,False,"{'a': 0.06, 'e': 0.13081122834855421}",20,13,12.023368615836993,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.06, 'e': 0.13002871087842424}",25,13,23.869526220964588,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.06, 'e': 0.12925087445592906}",20,0,26.22732460081862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.06, 'e': 0.12847769107887339}",25,0,-15.259731404109164,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
343,False,"{'a': 0.06, 'e': 0.12770913291257213}",20,11,16.315801838397583,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.06, 'e': 0.12694517228884838}",20,13,15.524468817245475,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.06, 'e': 0.12618578170503708}",25,13,13.956928493351299,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.06, 'e': 0.12543093382299525}",20,5,7.7063714370112395,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.06, 'e': 0.12468060146811766}",30,15,18.475766605400594,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.06, 'e': 0.12393475762835837}",20,2,17.4360936982869,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.06, 'e': 0.12319337545325869}",25,18,14.363364791952772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.06, 'e': 0.12245642825298027}",20,8,7.617147284999833,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.06, 'e': 0.12172388949734421}",20,0,7.72844942586001,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
352,False,"{'a': 0.06, 'e': 0.12099573281487626}",20,14,9.861030724199237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.06, 'e': 0.12027193199185726}",20,3,13.781107045753537,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.06, 'e': 0.11955246097137928}",30,24,10.633860940162172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.06, 'e': 0.11883729385240796}",35,0,33.44273109657698,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.06, 'e': 0.11812640488884983}",20,1,22.270517436200628,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.06, 'e': 0.1174197684886253}",30,22,11.739972858057735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.06, 'e': 0.11671735921274773}",25,11,26.95671201513921,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.06, 'e': 0.11601915177440734}",25,14,19.679626784879538,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.06, 'e': 0.11532512103806086}",25,15,21.46538139969858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.06, 'e': 0.1146352420185269}",20,6,-33.69779316150529,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
362,False,"{'a': 0.06, 'e': 0.11394948988008627}",20,0,16.19143346175388,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
363,False,"{'a': 0.06, 'e': 0.11326783993558782}",20,16,7.067441779523276,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.06, 'e': 0.11259026764556}",30,8,28.714491002131922,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.06, 'e': 0.11191674861732719}",20,13,16.8253028964032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.06, 'e': 0.11124725860413168}",20,11,16.113312826063837,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.06, 'e': 0.11058177350426057}",25,0,38.24755914779568,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.06, 'e': 0.10992026936017847}",25,0,-7.621896671153644,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
369,False,"{'a': 0.06, 'e': 0.1092627223576648}",30,17,-20.063734152443217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
370,False,"{'a': 0.06, 'e': 0.10860910882495632}",20,8,20.910497982612004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.06, 'e': 0.10795940523189534}",20,9,-21.362531498200198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
372,False,"{'a': 0.06, 'e': 0.1073135881890824}",25,15,-31.775711003027688,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
373,False,"{'a': 0.06, 'e': 0.1066716344470341}",30,17,21.57571687945692,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.06, 'e': 0.10603352089534644}",20,9,18.33930205703266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.06, 'e': 0.1053992245618627}",25,20,7.756367153834455,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.06, 'e': 0.10476872261184626}",20,14,8.779075688375352,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.06, 'e': 0.10414199234715889}",20,13,12.716257917974922,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.06, 'e': 0.1035190112054434}",30,4,-39.20100291259478,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 2}",1
379,False,"{'a': 0.06, 'e': 0.10289975675931134}",20,0,22.881426906557785,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.06, 'e': 0.1022842067155358}",20,1,29.39404679835358,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.06, 'e': 0.10167233891424877}",20,0,18.49914492644815,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
382,False,"{'a': 0.06, 'e': 0.10106413132814324}",20,0,26.728608697417314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
383,False,"{'a': 0.06, 'e': 0.10045956206168045}",25,0,27.54215307432952,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
384,False,"{'a': 0.06, 'e': 0.09985860935030158}",25,8,-6.176047740463828,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
385,False,"{'a': 0.06, 'e': 0.09926125155964402}",20,4,7.386992036560219,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.06, 'e': 0.09866746718476284}",30,20,19.51528831297027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.06, 'e': 0.09807723484935645}",20,2,-0.9190174844319625,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
388,False,"{'a': 0.06, 'e': 0.09749053330499693}",30,16,15.053328483023563,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
389,False,"{'a': 0.06, 'e': 0.0969073414303654}",20,12,14.490682808590476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.06, 'e': 0.09632763823049137}",20,0,-12.189779375801892,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
391,False,"{'a': 0.06, 'e': 0.09575140283599706}",35,22,25.793767667019853,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.06, 'e': 0.09517861450234598}",30,19,19.357891980915717,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.06, 'e': 0.09460925260909629}",25,11,22.146119589092933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.06, 'e': 0.09404329665915838}",20,0,-14.248886978845164,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
395,False,"{'a': 0.06, 'e': 0.09348072627805684}",20,13,11.053008640915184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.06, 'e': 0.09292152121319724}",35,0,6.725015110047119,"{0: 32, 1: 0, 2: 2, 3: 1, 4: 0}",0
397,False,"{'a': 0.06, 'e': 0.09236566133313691}",20,7,-17.888102146174322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
398,False,"{'a': 0.06, 'e': 0.09181312662686002}",25,11,-13.140121460669302,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
399,False,"{'a': 0.06, 'e': 0.09126389720305753}",20,10,6.975986524715493,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.06, 'e': 0.0907179532894109}",30,16,4.370592253639383,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
401,False,"{'a': 0.06, 'e': 0.09017527523188021}",20,10,19.31496459480422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.06, 'e': 0.0896358434939968}",25,10,21.246399986045308,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.06, 'e': 0.08909963865615989}",20,8,24.26334192812572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.06, 'e': 0.08856664141493735}",20,6,18.764569917276326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.06, 'e': 0.08803683258237094}",30,17,24.665538077398956,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.06, 'e': 0.08751019308528553}",25,10,8.154441389100779,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.06, 'e': 0.08698670396460227}",30,17,22.817530586371674,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.06, 'e': 0.0864663463746563}",25,8,21.525189258174944,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.06, 'e': 0.08594910158251826}",25,17,13.208667623334467,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.06, 'e': 0.08543495096731964}",20,0,21.927627764467026,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
411,False,"{'a': 0.06, 'e': 0.08492387601958283}",30,12,6.507698406204037,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
412,False,"{'a': 0.06, 'e': 0.08441585834055457}",20,9,10.026878600571578,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
413,False,"{'a': 0.06, 'e': 0.08391087964154344}",20,9,14.873560621846819,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.06, 'e': 0.0834089217432618}",25,13,21.82428478899016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.06, 'e': 0.08290996657517108}",25,10,24.173426166306108,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.06, 'e': 0.0824139961748314}",30,10,35.33495390752397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.06, 'e': 0.0819209926872547}",20,14,-12.144090104339714,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
418,False,"{'a': 0.06, 'e': 0.08143093836426221}",25,18,12.428548718428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.06, 'e': 0.08094381556384543}",20,8,16.011763210336966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.06, 'e': 0.08045960674953086}",30,11,28.71878367224327,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.06, 'e': 0.07997829448974891}",30,15,12.317734360182943,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.06, 'e': 0.0794998614572063}",25,16,18.773006118263293,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.06, 'e': 0.07902429042826212}",30,20,17.30843505114762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.06, 'e': 0.07855156428230797}",25,15,-8.062287566338043,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
425,False,"{'a': 0.06, 'e': 0.0780816660011516}",25,5,31.448347011561292,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.06, 'e': 0.07761457866840407}",20,1,32.57814762420758,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.06, 'e': 0.077150285468871}",20,12,14.484727828856368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.06, 'e': 0.07668876968794708}",30,18,19.740955172865746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.06, 'e': 0.07623001471101427}",20,10,5.910734169356719,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
430,False,"{'a': 0.06, 'e': 0.07577400402284393}",20,12,11.948759556425848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.06, 'e': 0.07532072120700203}",25,15,18.90985948139205,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.06, 'e': 0.07487014994525822}",20,1,28.754246798848776,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.06, 'e': 0.07442227401699841}",25,2,26.52114992917943,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.06, 'e': 0.07397707729864086}",25,14,17.19477877462746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.06, 'e': 0.07353454376305556}",25,7,23.953529984507377,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.06, 'e': 0.07309465747898748}",20,14,11.789944943952749,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.06, 'e': 0.0726574026104829}",35,18,29.94279757846185,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.06, 'e': 0.07222276341631928}",35,18,26.49403971272315,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.06, 'e': 0.0717907242494387}",25,0,-21.189521807524045,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
440,False,"{'a': 0.06, 'e': 0.07136126955638457}",25,10,31.12412208671616,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.06, 'e': 0.07093438387674143}",20,16,8.97629076980382,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.06, 'e': 0.0705100518425788}",20,0,28.771015968243855,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
443,False,"{'a': 0.06, 'e': 0.07008825817789759}",20,2,26.110461507136776,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.06, 'e': 0.06966898769808036}",25,13,22.57797033254221,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.06, 'e': 0.06925222530934448}",20,14,10.076981664203329,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.06, 'e': 0.06883795600819899}",20,10,-23.25963914392975,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
447,False,"{'a': 0.06, 'e': 0.06842616488090433}",25,7,23.471807942764798,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.06, 'e': 0.0680168371029354}",30,0,17.90621422737616,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
449,False,"{'a': 0.06, 'e': 0.067609957938448}",30,12,20.386780972752927,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
